,track_id,track_name,track_artist,lyrics,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language
22,00PLtXXER1XcTRZvs3LioS,Get The Funk Out Ma Face,The Brothers Johnson,Get the funk out ma face Get the funk out ma face Get the funk out ma face Get the funk out ma face You don't like my music You don't have to use it Funking is a thing That all of us release You don't have to get it All you do is let it Then you'll know exactly How to groove You don't like my music You don't have to use it Funking is a thing That all of us release You don't have to play it You don't have to say it You don't even have To try to sing it Get the funk out ma face Get the funk out ma face (out ma face) Get the funk out ma face Get the funk out ma face Get the funk out ma face Get the funk out ma face (out ma face) Get the funk out ma face Get the funk out ma face You don't like my music You don't have to use it Funking is a thing That all of us release You don't have to get it All you do is let it Then tell us our funk Did you some good You don't like my music You don't have to use it Funking is a thing That all of us release You don't have to get it All you do is let it Then you'll know exactly How to groove Get the funk out ma face Get the funk out ma face Get the funk out ma face Get the funk out ma face Get the funk out ma face Get the funk out ma face,49,5IzEY3pod97kHrdt5Qt1RB,Look Out For #1,1976-01-01,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.88,0.57,2,-13.145,1,0.0821,0.292,0.0388,0.0674,0.7909999999999999,106.035,147000,en
23,00ppj2gGs8oxhGnTdejkzD,Ooh,SAYMYNAME,"If you're ready, go ""ooh"" (Ooh!) Ooh (Ooh!) If you're ready, go ""ooh"" Ooh! Ooh! Ooh! Ooh! If you're ready, go ""Ooh"" Go ""ooh"" Ooh Go ""ooh"" Go ""ooh"" If you're ready, go ""ooh"" (Ooh!) Ooh (Ooh!) If you're ready, go ""ooh"" (Ooh!) Ooh (Ooh!) If you're ready, go ""ooh"" (Ooh!) Ooh (Ooh!) If you're ready, go ""ooh"" (Ooh!) Ooh (Ooh!) If you're ready, go ""ooh"" Ooh! Ooh! Ooh! Ooh! If you're ready, go ""ooh"" Go ""ooh"" Ooh Go ""ooh"" If you're ready, go ""ooh"" Ooh If you're ready, go ""ooh""",39,0wFEGiNrd0XKzRTLyweP1u,Ooh,2019-01-25,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.59,0.965,4,-1.787,1,0.0548,0.0147,0.163,0.12,0.386,148.167,147568,en
24,00PXizG9xlUNINeqADlh96,La Vida Es Una (feat. Pitbull),Lil Jon,"Pequeno Juan (Yeah) Mr. Worldwide (Yeah!) Esto es el himno para todo Que gozan la vida (Hey, Hey, Hey, Hey) Dale! Hoy se toma (Let's go!) Hoy se fuma (Let's go!) Que la vida es corta, como? (hey) Que la vida es una como? (hey) Hoy se toma (Let's go!) Hoy se fuma (Let's go!) Que la vida es corta, como? (hey) Que la vida es una, como? (hey) Ayyyyyy yo! Que sigue la fiesta (Party!) Que sigue la fiesta (Let's Party!) Que sigue la fiesta Ayyyyyy yo! Que sigue la fiesta (Party!) Que sigue la fiesta (Let's Party!) Que sigue la fiesta Aqui viene el loco (loco) Para sacarte la agua del coco (oh-oh) Ella deci que no hace nada Pero yo se que hace de todo (oh-oh) Ella tiene mi voto Ella viene con nada y sale con todo Mami, sientate aqui, paque vea Que mi lengua es una moto, rrrrah Te veo mulona (hah!) Te veo nalgona (hah!) Te veo muy boogie, mami Dame un besote con lengua Dale (Yeah!) Yo veo que tu quiere fiesta Yo veo que tu eres loca Yo veo que tu quiere trago Dale, abre la boca Vamos vivir la vida, sin preocupacion Vamos vivir la vida, tremendo vacilon Vamos vivir la vida, sin preocupacion Vamos vivir la vida, tremendo vacilon",32,3cCHJUudO5m6NxPwqt0NMV,La Vida Es Una (feat. Pitbull),2016-12-16,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.742,0.921,9,-3.661,1,0.211,0.00409,0.0,0.215,0.604,126.04,180591,es
25,00qOE7OjRl0BpYiCiweZB2,Juke Box Hero,Foreigner,"Standing in the rain, with his head hung low Couldn't get a ticket, it was a sold out show Heard the roar of the crowd, he could picture the scene Put his ear to the wall, then like a distant scream He heard one guitar, just blew him away He saw stars in his eyes, and the very next day Bought a beat up six string in a secondhand store Didn't know how to play it, but he knew for sure That one guitar felt good in his hands Didn't take long to understand Just one guitar, slung way down low Was one way ticket, only one way to go So he started rocking He is never going to stop Got to keep on rocking Someday he's going to make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero He took one guitar, juke box hero, stars in his eyes Juke box hero, he'll come alive tonight In a town without a name, in a heavy downpour Thought he passed his own shadow, by the backstage door Like a trip through the past, to that day in the rain And that one guitar made his whole life change Now he needs to keep on rockin' He just can't stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero And be a juke box hero, got stars in his eyes He took one guitar, stars in his eyes He'll come alive tonight woah NA Yeah, he's gotta keep on rockin' Never gonna stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero Yeah juke box hero, got stars in his eyes Juke box hero, ahh Juke box hero, ahh Juke box hero, got stars in his eyes Stars in his eyes Standing in the rain, with his head hung low Couldn't get a ticket, it was a sold out show Heard the roar of the crowd, he could picture the scene Put his ear to the wall, then like a distant scream He heard one guitar, just blew him away He saw stars in his eyes, and the very next day Bought a beat up six string in a secondhand store Didn't know how to play it, but he knew for sure That one guitar felt good in his hands Didn't take long to understand Just one guitar, slung way down low Was one way ticket, only one way to go So he started rocking He is never going to stop Got to keep on rocking Someday he's going to make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero He took one guitar, juke box hero, stars in his eyes Juke box hero, he'll come alive tonight In a town without a name, in a heavy downpour Thought he passed his own shadow, by the backstage door Like a trip through the past, to that day in the rain And that one guitar made his whole life change Now he needs to keep on rockin' He just can't stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero And be a juke box hero, got stars in his eyes He took one guitar, stars in his eyes He'll come alive tonight woah NA Yeah, he's gotta keep on rockin' Never gonna stop Gotta keep on rocking' Someday gonna make it to the top And be a juke box hero, got stars in his eyes He's a juke box hero Yeah juke box hero, got stars in his eyes Juke box hero, ahh Juke box hero, ahh Juke box hero, got stars in his eyes Stars in his eyes",67,2Pw51hAGvWpTA3AYl2WVuu,4 (Expanded),1981,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.357,0.653,9,-5.553999999999999,1,0.0654,0.0828,0.0,0.0844,0.522,176.64700000000005,259800,en
26,00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),2 Chainz,"It's Young Khalifa, man2 Chainz! Money's the motivation, money's the conversation You on vacation, We gettin' paid so We on paycation, I did it for the fam It's whatever we had to do, it's just who I am Yeah, it's the life I chose Gunshots in the dark, one eye closed And we got it cooking like a one-eyed stove You can catch me kissing my girl with both eyes closed Perfecting my passion, thanks for asking Couldn't slow down so we had to crash it You used plastic, we 'bout cash I see some people ahead that we gon' pass I never feared death or dying I only fear never trying I am whatever I am Only God can judge me now One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it And the same ones that I ride with Be the same ones that I die with Put it all out on the line with If you looking for me you can find Wiz In the new car or in the crown with My new broad, that's a fine chick And the wonder squad, I'm down with Ain't no way around it What you say, tell me what you say Working hard, reppin' for my dogs, do this every day Takin' off, looking out for all, makin' sure we ball Like the mob, all you do is call Catch you if you fall, Young Khalifa I never feared death or dying I only fear never trying I am whatever I am Only God can judge me now One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it (I ride or die for love) This the biggest day of my life We got big guns, been graduated from knives It's the day in the life and I'm ready to ride Got the spirit, I'm feelin' like a killer inside Financial outbreak, I'm free but I ain't out yet Ridin with the plug so I'm close to the outlet At the red light, rims sittin' offset I look better on your girl than her outfit Stuck to the plan, always think that we would stand up, never ran We the fam and loyalty never change up Been down since day one, look at where we came from Jumpin out on anybody who try to say some one thing about it Got a problem, I got the same one Money rolls, we fold Plently clubs we closed Follow the same code Never turn our backs, our cars don't even lose control One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it I ride or die for mine I'm ride or die material Only one life to live, so here we go (This moment, we own it) It's Young Khalifa, man2 Chainz! Money's the motivation, money's the conversation You on vacation, We gettin' paid so We on paycation, I did it for the fam It's whatever we had to do, it's just who I am Yeah, it's the life I chose Gunshots in the dark, one eye closed And we got it cooking like a one-eyed stove You can catch me kissing my girl with both eyes closed Perfecting my passion, thanks for asking Couldn't slow down so we had to crash it You used plastic, we 'bout cash I see some people ahead that we gon' pass I never feared death or dying I only fear never trying I am whatever I am Only God can judge me now One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it And the same ones that I ride with Be the same ones that I die with Put it all out on the line with If you looking for me you can find Wiz In the new car or in the crown with My new broad, that's a fine chick And the wonder squad, I'm down with Ain't no way around it What you say, tell me what you say Working hard, reppin' for my dogs, do this every day Takin' off, looking out for all, makin' sure we ball Like the mob, all you do is call Catch you if you fall, Young Khalifa I never feared death or dying I only fear never trying I am whatever I am Only God can judge me now One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it (I ride or die for love) This the biggest day of my life We got big guns, been graduated from knives It's the day in the life and I'm ready to ride Got the spirit, I'm feelin' like a killer inside Financial outbreak, I'm free but I ain't out yet Ridin with the plug so I'm close to the outlet At the red light, rims sittin' offset I look better on your girl than her outfit Stuck to the plan, always think that we would stand up, never ran We the fam and loyalty never change up Been down since day one, look at where we came from Jumpin out on anybody who try to say some one thing about it Got a problem, I got the same one Money rolls, we fold Plently clubs we closed Follow the same code Never turn our backs, our cars don't even lose control One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it I ride or die for mine I'm ride or die material Only one life to live, so here we go (This moment, we own it) It's Young Khalifa, man2 Chainz! Money's the motivation, money's the conversation You on vacation, We gettin' paid so We on paycation, I did it for the fam It's whatever we had to do, it's just who I am Yeah, it's the life I chose Gunshots in the dark, one eye closed And we got it cooking like a one-eyed stove You can catch me kissing my girl with both eyes closed Perfecting my passion, thanks for asking Couldn't slow down so we had to crash it You used plastic, we 'bout cash I see some people ahead that we gon' pass I never feared death or dying I only fear never trying I am whatever I am Only God can judge me now One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it And the same ones that I ride with Be the same ones that I die with Put it all out on the line with If you looking for me you can find Wiz In the new car or in the crown with My new broad, that's a fine chick And the wonder squad, I'm down with Ain't no way around it What you say, tell me what you say Working hard, reppin' for my dogs, do this every day Takin' off, looking out for all, makin' sure we ball Like the mob, all you do is call Catch you if you fall, Young Khalifa I never feared death or dying I only fear never trying I am whatever I am Only God can judge me now One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it (I ride or die for love) This the biggest day of my life We got big guns, been graduated from knives It's the day in the life and I'm ready to ride Got the spirit, I'm feelin' like a killer inside Financial outbreak, I'm free but I ain't out yet Ridin with the plug so I'm close to the outlet At the red light, rims sittin' offset I look better on your girl than her outfit Stuck to the plan, always think that we would stand up, never ran We the fam and loyalty never change up Been down since day one, look at where we came from Jumpin out on anybody who try to say some one thing about it Got a problem, I got the same one Money rolls, we fold Plently clubs we closed Follow the same code Never turn our backs, our cars don't even lose control One shot, everything rides on tonight Even if I've got three strikes I'ma go for it This moment, we own it And I'm not to be played with Because it can get dangerous See these people I ride with This moment, we own it I ride or die for mine I'm ride or die material Only one life to live, so here we go (This moment, we own it)",59,1jg2UPoSAr7CDPsEXcabo1,Fast & Furious 6,2013-01-01,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.5539999999999999,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.96599999999995,227893,en
27,00ReeHCY0FQUyuAUyPJdnk,Ain't No Future In Yo' Frontin',MC Breed,"Intro : (Flavor Flav) To the beat Ya'll Ah yeah(Ya don't stop) Sound good to me This sound hard, somethin' funky people gon' dance to Give the record a second and a chance to Hittin' people like a scene of amazement While they slippin' back, my feet is planted in the pavement Crumble I can never do So now I'm lookin' dead at you What are you gonna do? You listen to the knowledge of a scholar You say ""How Breed?"" tell em how I holler I'm the E Double, and I proclaim my name Straight up good game, peeps all game I'm like a rhino runnin' through the roughest pack They figure I'm a trigga-happy nigga, so they step back Breed, the microphonist Boot last the longest The noose's the strongest It ain't a game, that's plain to see You listen to the sounds of Breed (and the DFC) There ain't no future in your frontin' I never got caught with a kilo And if you ever do, yo, it will never be with me, yo Servin' in a Cherokee or maybe it's a GTO Black-on-black Benzo, I get it at Never have to worry bout my posse gettin' jumped Cause if we ever do, yo TB, pop the trunk Cause we don't go for playin', when I play go grab a ball When I'm on the mic I ain't for playin', not at all Cause I clock 10 g's a week boomin' at my peak Always seek E sober, but I do get geeked I can give you a job, a place to eat hearty Meet your homeboy Marty at a b.o.b. party Takin' over, barkin' like a dog named Rover (woof!) I'm pickin' suckers like a four-leaf clover They're bitin' lyrics on the mic, I diss these cobras So now they're sayin', ""Eric Breed is gettin' over"" There ain't no future in your frontin' Ha-ha-ha There ain't no future in your frontin' I'm the B, the r to the double e-d and Down with my homie G-a-s and O.E. and Suckers causin' static, cause they still be disagreein' I don't give a - cause I'm from F-l-i-n-t'n A city where pity runs low If you ever shoot through my city, now you know Cause we are strictly business and we also got our pride And if you don't like it, I suggest you break wide Suckers steady lookin' for the m-o-n-e-y and Thinkin' that illegal is the best way, so they dyin' I ain't got time to see a fiend fiend out To give up all his money, and he givin' what he got That's the way I am, MC Breed cannot be different Never change my ways for the world or the government If I was the president, then I would state facts You leave it up to me, I paint the white house black It ain't no future in your frontin' There ain't no future in your frontin' Yeah, I got dollars in my pocket, not from rollin'If I was a fiend, then my gold would be stolen Put my name Breed on everything I own And when I get my jeep I'm puttin' 'Breed' on the chrome Shine it up good, kickin' through my neighborhood Motorola phone, fat rims and a Kenwood Quick to get around it, and then I'll have it drop Simply cause I'm ridin' people think I'm sellin' rocks But ain't no future in your frontin' Yo Flash man, drop that, man Won't you drop that (Keep on) (To the beat ch'all) Cruel to the rules of the world Live my life raw, cause I never liked the law Wear top tens, on my ass use jeans Sellin' big 8ths and tit-for-tat to the fiends Clock much dollars, but I never break a sweat Time to move out, my posse sayin' (bet) You got my back, and I got yours What time is it? Hm, Tear down the doors Man There ain't no future in your frontin' Never was, cuz There ain't no future in your frontin' Hey man, let's start this party up, right?(Beat y'all) (Keep on) Intro : (Flavor Flav) To the beat Ya'll Ah yeah(Ya don't stop) Sound good to me This sound hard, somethin' funky people gon' dance to Give the record a second and a chance to Hittin' people like a scene of amazement While they slippin' back, my feet is planted in the pavement Crumble I can never do So now I'm lookin' dead at you What are you gonna do? You listen to the knowledge of a scholar You say ""How Breed?"" tell em how I holler I'm the E Double, and I proclaim my name Straight up good game, peeps all game I'm like a rhino runnin' through the roughest pack They figure I'm a trigga-happy nigga, so they step back Breed, the microphonist Boot last the longest The noose's the strongest It ain't a game, that's plain to see You listen to the sounds of Breed (and the DFC) There ain't no future in your frontin' I never got caught with a kilo And if you ever do, yo, it will never be with me, yo Servin' in a Cherokee or maybe it's a GTO Black-on-black Benzo, I get it at Never have to worry bout my posse gettin' jumped Cause if we ever do, yo TB, pop the trunk Cause we don't go for playin', when I play go grab a ball When I'm on the mic I ain't for playin', not at all Cause I clock 10 g's a week boomin' at my peak Always seek E sober, but I do get geeked I can give you a job, a place to eat hearty Meet your homeboy Marty at a b.o.b. party Takin' over, barkin' like a dog named Rover (woof!) I'm pickin' suckers like a four-leaf clover They're bitin' lyrics on the mic, I diss these cobras So now they're sayin', ""Eric Breed is gettin' over"" There ain't no future in your frontin' Ha-ha-ha There ain't no future in your frontin' I'm the B, the r to the double e-d and Down with my homie G-a-s and O.E. and Suckers causin' static, cause they still be disagreein' I don't give a - cause I'm from F-l-i-n-t'n A city where pity runs low If you ever shoot through my city, now you know Cause we are strictly business and we also got our pride And if you don't like it, I suggest you break wide Suckers steady lookin' for the m-o-n-e-y and Thinkin' that illegal is the best way, so they dyin' I ain't got time to see a fiend fiend out To give up all his money, and he givin' what he got That's the way I am, MC Breed cannot be different Never change my ways for the world or the government If I was the president, then I would state facts You leave it up to me, I paint the white house black It ain't no future in your frontin' There ain't no future in your frontin' Yeah, I got dollars in my pocket, not from rollin'If I was a fiend, then my gold would be stolen Put my name Breed on everything I own And when I get my jeep I'm puttin' 'Breed' on the chrome Shine it up good, kickin' through my neighborhood Motorola phone, fat rims and a Kenwood Quick to get around it, and then I'll have it drop Simply cause I'm ridin' people think I'm sellin' rocks But ain't no future in your frontin' Yo Flash man, drop that, man Won't you drop that (Keep on) (To the beat ch'all) Cruel to the rules of the world Live my life raw, cause I never liked the law Wear top tens, on my ass use jeans Sellin' big 8ths and tit-for-tat to the fiends Clock much dollars, but I never break a sweat Time to move out, my posse sayin' (bet) You got my back, and I got yours What time is it? Hm, Tear down the doors Man There ain't no future in your frontin' Never was, cuz There ain't no future in your frontin' Hey man, let's start this party up, right?(Beat y'all) (Keep on)",48,7mLks5uEIPmT0056mb5oV3,MC Breed & DFC,1991-01-01,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.672,0.7609999999999999,0,-9.644,1,0.248,0.0514,0.0,0.474,0.731,102.192,244733,en
28,00Ro1lnV3V6i87aY4t8Q43,La rebelion,Joe Arroyo,"NA Quiero contarle, mi hermano un pedacito de la historia negra De la historia nuestra, caballero, y dice así ¡Uh! ¡Dice! En los años mil seiscientos, cuando el tirano mandóLas calles de Cartagena, aquella historia vivió Cuando aquí llegaban esos negreros, africanos en cadenas Besaban mi tierra, esclavitud perpetua Esclavitud perpetua Esclavitud perpetua Que lo diga Salomé Un matrimonio africano, esclavos de un español Él les daba muy mal trato y a su negra le pegó Y fue allí, se reveló el negro guapo Tomó venganza por su amor Y aún se escucha en la verja, ""No le pegue a mi negra"" No le pegue a la negra No le pegue a la negra Oye, man, no le pegue a la negra No le pegue a la negra No, no, no ,no, no, no No, no, no, no, no, no No le pegue a la negra Oye, esa negra se me respeta No le pegue a la negra Eh, que aún se escucha, se escucha en la verja No le pegue a la negra No-no-no-no-no, no-no-no-no-no No-no-no-no le pegue a la negra No le pegue a la negra Negra que me dice en el chambaracaté, chambaracatéNo le pegue a la negra No le pegue a la negra No le pegue a la negra No le pegue a la negra No le pegue Y con ustedes, Chelito de Castro Vamos a ver, que le pegue a jeva No le pegue a la negra Porque el alma, que el alma, que el alma Que el alma, que el alma se me revienta No le pegue a la negra Eh, no, no, no, no, no, no le pegue a mi negra No le pegue a la negra Porque el alma se me agita, mi prieta No le pegue a la negra El Chombo lo sabe Y tú también, uh No le pegue a la negra",68,4168LZnMKT5rgITtNBbo5z,Sabor a Salsa,2007-05-12,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.5710000000000001,0.755,1,-7.907,1,0.0735,0.142,2.55e-05,0.136,0.875,107.951,376013,es
29,00S35gEf40z03JTJgvQMqi,It's You - Radio Edit,Syn Cole,"Paints like a picture, sings like a melody Law of attraction feels like chemistry Yeah, it's a jungle out in the street You gotta fight for the things you need Every direction is lost to fate Somewhere they swear it changes I know it's you All of the emotion hit me in the moment I know it's you Every missed connection somehow was a blessing I know it's you Paints like a picture, sings like a melody Law of attraction feels like chemistry Yeah, it's a jungle out in the street You gotta fight for the things you need Every direction is lost to fate Somewhere they swear it changes I know it's you All of the emotion hit me in the moment I know it's you Every missed connection somehow was a blessing I know it's you",51,34u7JI9MqdhGSkhMNrlDST,It's You,2015-04-07,ElectroPop,0cuHKz65ZPqBX1brG8djlg,pop,electropop,0.6459999999999999,0.831,10,-4.164,1,0.0523,0.11,1.04e-05,0.134,0.486,127.957,211875,en
30,00SmB7n85SKROGjybsyq5i,Bongo Bong,Manu Chao,"Mama was queen of the mambo Papa was king of the Congo Deep down in the jungle I start bangin' my first bongo Every monkey'd like to be In my place instead of me 'Cause I'm the king of bongo, baby I'm the king of bongo bong I went to the big town Where there is a lot of sound From the jungle to the city Looking for a bigger crown So I play my boogie For the people of big city But they don't go crazy When I'm bangin' on my boogie I'm the (King  kthe bongo, king of the bongo bong Hear me when I come, baby King of the bongo King of the bongo bong Nobo Dy'd like to be in my place instead of me 'Cause nobody go crazy when I'm bangin' on my boogie I'm a king without a crown hanging loose in a big town But I'm the king of bongo baby I'm the king of bongo bong King of the bongo King of the bongo bong Hear me when I come, baby King of the bongo King of the bongo bong Hear me when I come They say that I'm a clown Making too much dirty sound They say there is no place for little monkey in this town Nobody'd like to be in my place instead of me 'Cause nobody go crazy when I'm bangin' on my boogie I'm the (King  kthe bongo, king of the bongo bong) Hear me when I come, baby King of the bongo King of the bongo bong Hear me when I come Bangin' on my bongo, all that swing belongs to me I'm so happy there's nobody in my place instead of me I'm a king without a crown hanging loose in a big town I'm the king of bongo baby I'm the king of bongo bong King of the bongo King of the bongo bong) Hear me when I come, baby (king of the bongo, king of the bongo bong Hear me when I come Mama was queen of the mambo Papa was king of the Congo Deep down in the jungle I start bangin' my first bongo Every monkey'd like to be In my place instead of me Cause I'm the king of bongo, baby I'm the king of bongo bong Hear me when I come Je ne t'aime plus mon amour Je ne t'aime plus tous les jours Je ne t'aime plus mon amour Je ne t'aime plus tous les jours Parfois j'aimerais mourir, tellement j'ai voulu croire Parfois j'aimerais mourir, pour ne plus rien avoir Parfois j'aimerais mourir, pour plus jamais te voir Parfois j'aimerais mourir, tellement y'a plus d'espoir Parfois j'aimerais mourir, pour plus jamais te revoir Parfois j'aimerais mourir, pour ne plus rien savoir Je ne t'aime plus mon amour Je ne t'aime plus tous les jours Je ne t'aime plus mon amour Je ne t'aime plus tous les jours",66,3xoAUqjKs7Ps7wR26VAMbq,Clandestino,1998-10-06,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,0.755,0.545,9,-10.027,0,0.0646,0.944,0.000118,0.144,0.964,149.80700000000004,158427,en
31,00UpV14MDfk4CvrMbFvqji,It Won't Stop (feat. Chris Brown) - Julian Calor Remix,Sevyn Streeter,"I love when you pulling up in your jeep Pumping all your beats J's on, with your shades on Just to bring me something to eat You the man up in these streets But when it comes to my heart That don't mean a thing no Baby, hop up in my ride Ooh, it's hot as hell outside Got the top down With the doors closed Put your hand on my thigh Drive slow ooh Take your time Every little thing you do, got me feeling some type of way (way) When you gimme that thunder you make my summer rain (Oh-oh-oh oh oh, Oh-oh-oh oh oh) Everyday, everyday And it won't stop Boom, boom, booooomm And it won't stop Boom, boom, boooooomm Yeah With every single part of me My love for you is constantly Forever and ever on repeat On repeat And it won't stop Boom, boom, boommmm I love when we pulling up to the beach, sand down in my feet Sun down, nobody around, that's one hell of a scene You rockin my body, rock, rock the boat, Aaliy-ah Don't it sound famil-ar, cause it feels like (ah, ah, aye, aye) Lookin' up in spaace, just me and my babe And it feels so amaazing, oh, oh all night Every little thing you do, got me feeling some type of way (way) When you gimme that thunder you make my summer rain (Oh-oh-oh oh oh, Oh-oh-oh oh oh) Everyday, everyday And it won't stop Boom, boom, booooomm And it won't stop Boom, boom, boooooomm Yeah With every single part of me My love for you is constantly Forever and ever on repeat On repeat And it won't stop Boom, boom, boommmm Everyday, Everyday I can't breathe You take my breath Away from me Heres my heart You got the key Put that on eternity I love you til infinity Infinity, infinity Infinity, infinity My everything, my everything And when I think about it be making me weak baby It won't ever stop My heart won't skip a beat baby And it'll keep going on, going on, going on And it won't stop Boom, boom, booooomm And it won't stop Boom, boom, boooooomm Yeah With every single part of me My love for you is constantly Forever and ever on repeat On repeat And it won't stop Boom, boom, boommmm",0,52FeJmVsUJfoQybiwI5j9m,Atlantic Records Miami 2014,2014-04-01,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.627,0.8320000000000001,6,-5.525,0,0.0478,0.00939,0.00305,0.115,0.216,128.025,298125,en
